AreaCode,Date,Territory,TerritorySize,Product,ProductLine,ProductType,State,Type,BudgetCOGS,BudgetProfit,COGS,Margin,Profit,TotalExpenses,sales,Marketing
312,01-09-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Illinois,Decaf,40,50,58,74,64,31,152,172
614,01-09-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,40,29,43,34,20,287,192
720,01-09-2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,40,53,72,40,45,56,202
773,01-09-2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,110,100,145,157,39,284,137
727,01-09-2013,East,Major Territory,Chamomile,Leaves,Herbal Tea,Florida,Decaf,20,20,33,43,31,22,164,235
305,01-09-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Florida,Decaf,50,20,67,82,36,58,228,154
774,01-09-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,10,45,57,9,51,151,178
845,01-09-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,New York,Decaf,220,90,302,239,137,147,283,141
754,01-09-2013,East,Major Territory,Mint,Leaves,Herbal Tea,Florida,Decaf,60,50,83,99,79,46,93,263
845,01-09-2013,East,Major Territory,Mint,Leaves,Herbal Tea,New York,Decaf,190,180,251,139,353,99,165,230
682,01-09-2013,South,Major Territory,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,40,53,72,40,45,298,198
469,01-09-2013,South,Major Territory,Lemon,Leaves,Herbal Tea,Texas,Decaf,40,30,43,64,42,36,163,41
562,01-09-2013,West,Major Territory,Chamomile,Leaves,Herbal Tea,California,Decaf,80,110,100,145,156,40,296,54
209,01-09-2013,West,Major Territory,Lemon,Leaves,Herbal Tea,California,Decaf,210,200,251,295,291,99,295,89
818,01-09-2013,West,Major Territory,Mint,Leaves,Herbal Tea,California,Decaf,40,50,58,74,64,31,145,252
719,01-09-2013,Central,Major Territory,Darjeeling,Leaves,Tea,Colorado,Regular,30,10,45,57,10,50,43,42
630,01-09-2013,Central,Major Territory,Darjeeling,Leaves,Tea,Illinois,Regular,60,80,81,118,125,34,172,233
614,01-09-2013,Central,Major Territory,Darjeeling,Leaves,Tea,Ohio,Regular,80,70,99,150,129,63,70,66
719,01-09-2013,Central,Major Territory,Earl Grey,Leaves,Tea,Colorado,Regular,40,20,51,62,37,37,169,135
630,01-09-2013,Central,Major Territory,Earl Grey,Leaves,Tea,Illinois,Regular,50,40,60,90,59,50,183,80
234,01-09-2013,Central,Major Territory,Earl Grey,Leaves,Tea,Ohio,Regular,80,80,96,134,120,53,257,24
719,01-09-2013,Central,Major Territory,Green Tea,Leaves,Tea,Colorado,Regular,50,50,61,79,70,32,274,72
561,01-09-2013,East,Major Territory,Darjeeling,Leaves,Tea,Florida,Regular,30,50,35,52,47,20,267,224
617,01-09-2013,East,Major Territory,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,30,29,43,34,20,77,63
845,01-09-2013,East,Major Territory,Darjeeling,Leaves,Tea,New York,Regular,100,130,100,145,157,39,159,106
518,01-09-2013,East,Major Territory,Earl Grey,Leaves,Tea,New York,Regular,130,150,123,179,197,46,274,266
754,01-09-2013,East,Major Territory,Green Tea,Leaves,Tea,Florida,Regular,50,60,51,75,73,26,161,285
617,01-09-2013,East,Major Territory,Green Tea,Leaves,Tea,Massachusetts,Regular,20,20,20,30,19,17,57,200
718,01-09-2013,East,Major Territory,Green Tea,Leaves,Tea,New York,Regular,80,100,81,118,125,34,170,186
310,01-09-2013,West,Major Territory,Darjeeling,Leaves,Tea,California,Regular,80,100,123,179,199,45,37,53
650,01-09-2013,West,Major Territory,Earl Grey,Leaves,Tea,California,Regular,50,70,81,118,125,34,42,19
530,01-09-2013,West,Major Territory,Green Tea,Leaves,Tea,California,Regular,30,40,60,90,58,51,177,247
319,01-09-2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,10,10,15,20,4,17,258,231
816,01-09-2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,50,62,74,50,40,94,243
414,01-09-2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,90,70,85,114,86,56,67,96
712,01-09-2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,40,0,43,47,11,132,165
314,01-09-2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,50,32,47,40,20,152,194
715,01-09-2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,30,33,43,31,22,111,19
959,01-09-2013,East,Small Territory,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,40,48,65,34,42,250,134
504,01-09-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,60,70,51,75,74,25,198,229
505,01-09-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,130,40,104,11,65,55,47,129
580,01-09-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,50,29,43,34,20,42,223
337,01-09-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,40,46,67,46,36,97,125
505,01-09-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,10,39,52,19,39,239,161
405,01-09-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,80,80,99,150,129,63,193,267
702,01-09-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,40,30,33,39,10,32,48,145
503,01-09-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,50,43,64,42,36,104,93
435,01-09-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,80,50,67,83,36,59,151,64
206,01-09-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,110,60,93,130,24,114,114,220
775,01-09-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,20,23,35,25,18,62,272
971,01-09-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,90,155,155,129,68,270,28
435,01-09-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,40,44,64,59,24,20,33
206,01-09-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,70,83,99,79,46,37,180
319,01-09-2013,Central,Small Territory,Amaretto,Beans,Coffee,Iowa,Regular,20,20,19,29,19,16,105,190
608,01-09-2013,Central,Small Territory,Amaretto,Beans,Coffee,Wisconsin,Regular,70,30,67,82,34,59,220,88
515,01-09-2013,Central,Small Territory,Colombian,Beans,Coffee,Iowa,Regular,30,20,33,39,10,32,139,172
573,01-09-2013,Central,Small Territory,Colombian,Beans,Coffee,Missouri,Regular,70,30,67,83,37,58,123,149
715,01-09-2013,Central,Small Territory,Colombian,Beans,Coffee,Wisconsin,Regular,90,40,93,130,24,114,166,163
319,01-09-2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,30,23,35,27,17,96,196
573,01-09-2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,50,44,64,61,23,145,76
920,01-09-2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,80,83,99,79,46,157,125
603,01-09-2013,East,Small Territory,Amaretto,Beans,Coffee,New Hampshire,Regular,40,50,49,71,49,38,231,200
203,01-09-2013,East,Small Territory,Colombian,Beans,Coffee,Connecticut,Regular,90,110,103,155,135,64,22,59
603,01-09-2013,East,Small Territory,Colombian,Beans,Coffee,New Hampshire,Regular,50,50,55,84,50,50,112,138
203,01-09-2013,East,Small Territory,Caffe Mocha,Beans,Espresso,Connecticut,Regular,50,20,62,87,3,85,147,210
603,01-09-2013,East,Small Territory,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,10,44,62,10,69,199,226
603,01-09-2013,East,Small Territory,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,0,24,30,18,42,194,106
318,01-09-2013,South,Small Territory,Colombian,Beans,Coffee,Louisiana,Regular,60,60,48,71,68,25,225,205
505,01-09-2013,South,Small Territory,Colombian,Beans,Coffee,New Mexico,Regular,60,70,55,84,50,50,26,219
580,01-09-2013,South,Small Territory,Colombian,Beans,Coffee,Oklahoma,Regular,70,80,61,79,70,32,131,46
318,01-09-2013,South,Small Territory,Caffe Latte,Beans,Espresso,Louisiana,Regular,50,0,62,87,3,85,82,265
505,01-09-2013,South,Small Territory,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,0,24,30,18,42,213,183
918,01-09-2013,South,Small Territory,Caffe Latte,Beans,Espresso,Oklahoma,Regular,80,80,96,134,122,52,145,188
337,01-09-2013,South,Small Territory,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,60,57,94,79,41,229,214
505,01-09-2013,South,Small Territory,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,10,44,62,12,70,261,187
580,01-09-2013,South,Small Territory,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,30,20,30,19,17,29,280
503,01-09-2013,West,Small Territory,Amaretto,Beans,Coffee,Oregon,Regular,60,30,52,74,4,77,182,81
435,01-09-2013,West,Small Territory,Amaretto,Beans,Coffee,Utah,Regular,70,70,62,74,49,41,112,286
775,01-09-2013,West,Small Territory,Colombian,Beans,Coffee,Nevada,Regular,50,20,40,51,3,49,70,275
541,01-09-2013,West,Small Territory,Colombian,Beans,Coffee,Oregon,Regular,70,50,57,80,27,62,203,201
801,01-09-2013,West,Small Territory,Colombian,Beans,Coffee,Utah,Regular,60,50,48,65,33,43,226,76
425,01-09-2013,West,Small Territory,Colombian,Beans,Coffee,Washington,Regular,80,80,68,99,83,43,39,30
775,01-09-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Nevada,Regular,0,30,0,43,47,11,10,164
971,01-09-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Oregon,Regular,40,10,45,57,9,51,281,172
435,01-09-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Utah,Regular,30,30,32,47,40,20,189,243
360,01-09-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Washington,Regular,30,30,33,43,31,22,168,121
702,01-09-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,19,29,18,17,28,63
503,01-09-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,40,53,72,42,44,51,129
801,01-09-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Utah,Regular,60,60,69,90,83,34,190,246
360,01-09-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Washington,Regular,60,30,67,82,34,59,16,235
319,01-09-2013,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,210,210,253,336,326,116,29,11
314,01-09-2013,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,10,44,62,10,69,261,299
262,01-09-2013,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,57,94,79,41,151,200
515,01-09-2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Iowa,Decaf,100,120,122,176,171,61,136,104
573,01-09-2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Missouri,Decaf,80,10,104,11,65,55,213,288
414,01-09-2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,60,51,75,74,25,230,216
203,01-09-2013,East,Small Territory,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,20,67,83,36,59,41,83
603,01-09-2013,East,Small Territory,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,30,10,40,51,3,49,264,226
203,01-09-2013,East,Small Territory,Mint,Leaves,Herbal Tea,Connecticut,Decaf,40,40,62,74,49,41,63,178
337,01-09-2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,60,60,69,90,82,35,195,98
505,01-09-2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,20,19,29,19,16,157,73
580,01-09-2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,60,30,67,82,36,58,110,46
985,01-09-2013,South,Small Territory,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,30,67,83,37,58,40,245
505,01-09-2013,South,Small Territory,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,30,20,33,39,12,31,173,48
405,01-09-2013,South,Small Territory,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,40,93,130,24,114,224,125
702,01-09-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,100,40,121,169,39,143,76,101
503,01-09-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,25,36,25,19,103,12
801,01-09-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,40,49,71,50,37,296,293
509,01-09-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Washington,Decaf,80,100,103,155,135,64,273,108
702,01-09-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Nevada,Decaf,130,140,162,225,191,96,82,127
541,01-09-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Oregon,Decaf,50,50,61,79,70,32,23,114
435,01-09-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,50,55,84,50,50,205,82
425,01-09-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Washington,Decaf,40,50,48,71,70,24,90,97
702,01-09-2013,West,Small Territory,Mint,Leaves,Herbal Tea,Nevada,Decaf,100,120,122,176,171,61,76,124
435,01-09-2013,West,Small Territory,Mint,Leaves,Herbal Tea,Utah,Decaf,80,20,104,11,67,56,128,271
563,01-09-2013,Central,Small Territory,Darjeeling,Leaves,Tea,Iowa,Regular,210,140,249,249,230,94,217,62
573,01-09-2013,Central,Small Territory,Darjeeling,Leaves,Tea,Missouri,Regular,30,20,39,52,19,39,140,268
608,01-09-2013,Central,Small Territory,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,30,46,67,46,36,149,141
641,01-09-2013,Central,Small Territory,Earl Grey,Leaves,Tea,Iowa,Regular,250,210,302,370,331,147,128,41
660,01-09-2013,Central,Small Territory,Earl Grey,Leaves,Tea,Missouri,Regular,20,10,24,30,18,42,251,216
715,01-09-2013,Central,Small Territory,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,10,62,87,3,85,147,150
314,01-09-2013,Central,Small Territory,Green Tea,Leaves,Tea,Missouri,Regular,30,10,40,51,3,49,234,251
860,01-09-2013,East,Small Territory,Darjeeling,Leaves,Tea,Connecticut,Regular,40,50,44,64,61,23,288,69
603,01-09-2013,East,Small Territory,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,20,19,29,18,17,189,187
959,01-09-2013,East,Small Territory,Green Tea,Leaves,Tea,Connecticut,Regular,20,30,23,34,25,17,299,83
603,01-09-2013,East,Small Territory,Green Tea,Leaves,Tea,New Hampshire,Regular,0,30,0,43,46,12,102,74
775,01-09-2013,West,Small Territory,Darjeeling,Leaves,Tea,Nevada,Regular,160,170,253,336,328,115,270,120
541,01-09-2013,West,Small Territory,Darjeeling,Leaves,Tea,Oregon,Regular,10,20,20,30,19,17,70,215
801,01-09-2013,West,Small Territory,Darjeeling,Leaves,Tea,Utah,Regular,20,10,44,62,10,69,13,220
206,01-09-2013,West,Small Territory,Darjeeling,Leaves,Tea,Washington,Regular,30,40,57,94,80,40,192,224
775,01-09-2013,West,Small Territory,Earl Grey,Leaves,Tea,Nevada,Regular,160,110,249,249,232,93,265,235
503,01-09-2013,West,Small Territory,Earl Grey,Leaves,Tea,Oregon,Regular,60,60,99,150,129,63,132,35
435,01-09-2013,West,Small Territory,Earl Grey,Leaves,Tea,Utah,Regular,20,20,39,52,18,40,161,84
509,01-09-2013,West,Small Territory,Earl Grey,Leaves,Tea,Washington,Regular,30,30,46,67,46,36,60,109
775,01-09-2013,West,Small Territory,Green Tea,Leaves,Tea,Nevada,Regular,190,280,302,302,638,147,42,63
971,01-09-2013,West,Small Territory,Green Tea,Leaves,Tea,Oregon,Regular,60,60,96,134,120,53,201,273
435,01-09-2013,West,Small Territory,Green Tea,Leaves,Tea,Utah,Regular,10,0,24,30,19,43,257,152
206,01-09-2013,West,Small Territory,Green Tea,Leaves,Tea,Washington,Regular,40,10,62,87,3,85,70,64
719,01-10-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,150,108,157,172,41,181,22
815,01-10-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,160,122,176,171,61,280,93
234,01-10-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,30,51,71,7,76,144,135
970,01-10-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Colorado,Decaf,100,130,72,110,83,54,261,42
773,01-10-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Illinois,Decaf,340,300,239,239,221,90,253,151
419,01-10-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Ohio,Decaf,70,70,54,66,18,54,202,190
772,01-10-2013,East,Major Territory,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,70,90,91,127,113,51,261,256
321,01-10-2013,East,Major Territory,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,90,86,116,89,56,289,41
281,01-10-2013,South,Major Territory,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,40,80,39,51,39,25,241,11
432,01-10-2013,South,Major Territory,Decaf Espresso,Beans,Espresso,Texas,Decaf,40,80,76,111,116,33,291,258
650,01-10-2013,West,Major Territory,Decaf Irish Cream,Beans,Coffee,California,Decaf,220,100,154,24,174,93,178,290
415,01-10-2013,West,Major Territory,Decaf Espresso,Beans,Espresso,California,Decaf,230,240,257,341,334,116,188,21
719,01-10-2013,Central,Major Territory,Amaretto,Beans,Coffee,Colorado,Regular,120,160,123,179,197,46,241,267
614,01-10-2013,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,40,60,52,71,39,45,77,87
303,01-10-2013,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,30,50,39,51,40,24,69,241
815,01-10-2013,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,150,160,154,213,178,93,147,262
937,01-10-2013,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,30,60,43,64,42,36,111,263
970,01-10-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,170,76,111,117,32,270,195
312,01-10-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,370,420,257,341,332,117,254,206
513,01-10-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,230,190,161,161,137,69,264,169
954,01-10-2013,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,60,90,82,123,95,59,207,71
857,01-10-2013,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,50,330,72,402,516,54,244,232
716,01-10-2013,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,210,230,260,390,367,143,90,26
727,01-10-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,80,50,96,134,27,116,148,15
774,01-10-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,30,51,65,16,76,120,47
914,01-10-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,110,170,125,56,300,146,139,245
508,01-10-2013,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,120,161,161,137,69,157,126
212,01-10-2013,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,210,450,239,526,646,91,169,14
432,01-10-2013,South,Major Territory,Colombian,Beans,Coffee,Texas,Regular,350,340,239,281,275,96,255,148
682,01-10-2013,South,Major Territory,Caffe Latte,Beans,Espresso,Texas,Regular,40,50,72,110,82,55,35,279
817,01-10-2013,South,Major Territory,Caffe Mocha,Beans,Espresso,Texas,Regular,70,100,123,179,197,46,34,218
909,01-10-2013,West,Major Territory,Amaretto,Beans,Coffee,California,Regular,170,60,122,13,110,61,75,245
818,01-10-2013,West,Major Territory,Colombian,Beans,Coffee,California,Regular,380,470,260,390,367,143,57,181
714,01-10-2013,West,Major Territory,Caffe Latte,Beans,Espresso,California,Regular,210,160,239,239,221,90,232,244
805,01-10-2013,West,Major Territory,Caffe Mocha,Beans,Espresso,California,Regular,110,50,125,173,40,146,96,186
720,01-10-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,110,161,161,137,69,289,274
708,01-10-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,90,140,123,179,197,46,300,214
937,01-10-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,0,30,21,32,24,16,106,264
720,01-10-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,30,51,71,7,76,242,144
312,01-10-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Illinois,Decaf,20,40,39,51,40,24,135,21
937,01-10-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,30,27,39,30,19,65,219
970,01-10-2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Colorado,Decaf,30,50,52,71,39,45,267,209
815,01-10-2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,120,108,157,172,41,20,79
904,01-10-2013,East,Major Territory,Chamomile,Leaves,Herbal Tea,Florida,Decaf,0,20,22,29,15,19,82,119
786,01-10-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Florida,Decaf,30,20,56,70,24,54,211,70
339,01-10-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,20,54,66,19,53,200,26
585,01-10-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,New York,Decaf,140,70,255,258,191,129,232,288
904,01-10-2013,East,Major Territory,Mint,Leaves,Herbal Tea,Florida,Decaf,40,40,80,94,71,46,49,195
631,01-10-2013,East,Major Territory,Mint,Leaves,Herbal Tea,New York,Decaf,130,100,239,75,252,95,269,151
325,01-10-2013,South,Major Territory,Chamomile,Leaves,Herbal Tea,Texas,Decaf,30,70,52,71,39,45,103,59
430,01-10-2013,South,Major Territory,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,50,43,64,42,36,223,171
925,01-10-2013,West,Major Territory,Chamomile,Leaves,Herbal Tea,California,Decaf,80,120,108,157,171,42,168,166
951,01-10-2013,West,Major Territory,Lemon,Leaves,Herbal Tea,California,Decaf,190,170,239,281,276,95,227,27
