num_rating,coffee_shop_name,review_text,rating,cat_rating,bool_HIGH,overall_sent,vibe_sent,tea_sent,service_sent,seating_sent,price_sent,parking_sent,location_sent,alcohol_sent,coffee_sent,food_sent,hours_sent,internet_sent,local_sent
5,Summermoon Coffee Bar , 11/11/2016 Very smooth and delicious wood fired coffee- The moon milk is wonderful get the half moon if you don't want it too sweet. Nice vibe and very friendly service... They have gluten-free options for food also.. , 5.0 star rating ,HIGH,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
4,Summermoon Coffee Bar ," 3/22/2016 Delicious coffee.  Helpful, knowledgeable and friendly service.  Terrific store layout.  A bit bad price on the beans in my opinion. ", 4.0 star rating ,HIGH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 9/6/2016 Whenever I'm south, i go to the s 1st location, then while driving around one day, i found this location, and only 10 minutes from home. This will always be the best coffee shop around, highly recommended ", 5.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Summermoon Coffee Bar ," 2/6/2016 Are you kidding me?!?!? Summermoon south has been my all time favorite coffee for years...and now they have a location right near my work? I am going to go broke! This place even has PARKING! Score!!!! Nice location, nice service, nice vibe -- if you have never tried Summermoon, there aren't any excuses! This is the best tasting coffee hands down! Great business! 5+++ ", 5.0 star rating ,HIGH,1,1,1,0,1,0,0,0,1,0,2,0,0,0,0
5,Summermoon Coffee Bar ," 9/13/2016 Best place on Burnet for coffee! service is super friendly and patient no matter how many vibe are around, and the half moon coffee is to die for! Honestly some of the best coffee I've ever had!! ", 5.0 star rating ,HIGH,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,Summermoon Coffee Bar , 9/11/2016 Love this place!! Good vibe laid-back service. A wide variety of drinks to choose from. The Taste is a little different from the south location but that is totally to be expected. Each service has their own spin on it. , 5.0 star rating ,HIGH,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
4,Summermoon Coffee Bar ," 4/9/2016 1 check-in I think I've found my new study place for when I'm in town. I think I've also found my new favorite drink for when I want to treat myself.  The service here are super friendly - the service was quick to recommend anything with the moon milk and tell me about how the sweetness could be adjusted. I ended up ordering a quarter coffee moon coffee, which was the perfect amount of sweetness and tasted so good that I promptly burned my tongue trying to take another sip. (Admittedly I've been craving a good coffee for a looooong time, but this really was amazing!)  There's also an ample amount of seating and lots of internet. Even on a Saturday afternoon there were plenty of seating hours with lots of vibe studying and vibe popping in and out for chats. They also have a nice selection of small bites for anyone who's feeling hungry. And also, the parking is a big plus. ", 4.0 star rating ,HIGH,1,1,0,0,2,0,0,-1,0,0,1,0,0,0,0
5,Summermoon Coffee Bar ," 8/24/2016 1 check-in Love love love this place.  Not only is the coffee amazing but the customer service/interaction is awesome.  We take our twin baby boys in once a week for a half hours or so and they always welcome us all.  Pumped about their cold coffee on coffee (every other cold coffee I've had on coffee pales in comparison) as well as their affagatos served with local Lick ice cream, with two vegan flavors!  So glad summermoon hoursed in north Austin and we will be vibe for years to come. ", 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Monkey Nest Coffee ," 11/27/2016 Big fan of this place! Both the food and the coffee have been good every time I've been. Last time I was here, I ordered a basic dark roast and it was very rich in flavor. I love that they have a study area/room off to the side. I'm always able to be very productive in there because it is nice and vibe. They have comfy couches if you're just coming to read or hang out. The service that work here are super friendly and helpful! They are accommodating of customer requests and are knowledgeable of the menu. The only issue I sometimes have with Monkey Nest  is that it can get really vibeed. There have been a couple times I've had to leave because I couldn't find a spot. Other than that, I love coming here! ", 5.0 star rating ,HIGH,1,1,1,0,-1,0,0,0,0,0,1,0,0,0,0
5,Monkey Nest Coffee , 11/21/2016 4 check-ins I'm a big fan of Monkeys Nest for many reasons. It's in my location. They have great coffee and specialty drinks like a spicy money coffee and coffee milk shakes. I like the food foods and the food. The vibe are friendly. There is a variety of seating. Some comfy couches and big seating in the back. seatings with good light in the front. Plugs for laptops etc. It can seem a little vibeed at times but I've always found a seating. There is occasional live vibe and I will check that out one day. , 5.0 star rating ,HIGH,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0
4,Monkey Nest Coffee ," 11/14/2016 Would be five stars if there were adequate space inside for the amount of vibe who are always there! The vibe is really nice and casual, and the coffee shop has a good set up to do work.  Have never had their coffee, but the pumpkin food is spectacular! Has a crunchy sugar-glazed shell at the top that compliments the fluffy inside. ", 4.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Monkey Nest Coffee ," 9/21/2016 2 check-ins GET THE THAI TEA NOW!  I was driving around local coffee shops but they all hours and the other cafes that hoursed 24/7 were way too packed. Thankfully we were able to find a spot right against the window and it was the perfect seating!  First time coming here I got the Thai Tea and my boyfriend got an iced coffee with hazel nut syrup. The coffee was very delicious and had the perfect amount of syrup. THE THAI TEA THOUGH! I've never had thai tea that tasted as good as Monkey Nest Cafe's! Even at boba shops they don't have it this good. The tea and the milk ratio is perfect and the sweetness is on point! I definitely recommend getting this drink. It does not have any coffee in it. Also get it in large because you will regret not having the most you can. The price range here is actually very reasonable. They also sell food good, sandwhiches, pizzas, and other retail drinks.  One thing vibe may not like about this place is how packed it is. they have a bunch of seatings for students and others to come and study. However, it is always packed and so you kind of have to fight for a spot.  The second time i came here I got the Sea Salt parkingamel coffee. It sounded really really good but unfortunately it was just ""alright."" It tasted just like milk and ice. Either there wasn't enough coffee or too much milk.  Overall the customer service is great here. The workers are super sweet. Try not to come here to study for finals or an important test. It'll be a little hard to focus with all the vibe around you and noise and the delicious food smell distracting you. :) salted parkingamel coffee. taste like milk Ice coffee Large Thai Tea Large! please get it! ", 5.0 star rating ,HIGH,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
5,Monkey Nest Coffee ," 10/26/2016 2 check-ins I enjoy coming to this coffee shop! I never order any food so I couldnt tell you how the food is but, the menu does look appetizing.  I always order a black unsweetened iced coffee and its good!  The vibe is really chill. Plenty of seating and seatings to do your work, and their are couches and dim vibe so its more of a relaxing vibe. Their is free WiFi as well. ", 5.0 star rating ,HIGH,1,1,-1,0,0,0,0,0,0,0,2,0,0,0,0
3,Monkey Nest Coffee , 10/13/2016 1 check-in The food here looked pretty good... I had just eaten so I only had coffee.   I would like to go back to try the brownie food.  The coffee was pretty good.  They seem to take their coffee pretty seriously...  This is a pretty hipster place.   On a weekend you'll see every face buried in a macbook...   The seating is a bit tight.....    I'll go back and try the food goods and probably raise my rating... , 3.0 star rating ,LOW,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4,Monkey Nest Coffee ," 8/8/2016 2 check-ins I always passed this place up thinking it was just another coffee bar.  Then my friend played there one Saturday evening, Kat Hale and the Candied Yams, so I drove up to see her play.  Initially I thought I'll get coffee and listen to her play and that will be that.  There is so much more there than coffee and it is all SO yummy!  By the time I got up there I had not eaten food, so I ordered a Crab Bisque soup along with an incredibly delicious food and Spinach Quiche.  It was not one of those situations you frequently find yourself in at some random coffee bar where there is only only flavor of quiche and there is only one left from that morning.  Nope, no, sir, not here!  They had options for quiche, food, pies, empanadas, coffee, pizza, etc.  I couldn't believe it.  To me it was like a coffee bar finally woke up and said, ""People are hungry and finger food won't cut it!  They need options!""  Yes, we do need options!  More than something the size of our dang hand that does not fill us up!  Well, Monkey Nest gives you options vibe!  Once I got my food I discovered there is plenty of space to sit and talk, or study.  There was quite a large group of us there to watch Kat and Kyle play and we all had a great time.  In fact, quite a few of us ended up staying well over an hours after they were done playing because we enjoyed the vibe and drinks/food enough to stay.  I may live South side, but next time I'm North, I'll be stopping by. Kat Hale and the Candied Yams Live vibe ", 4.0 star rating ,HIGH,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0
3,Monkey Nest Coffee ," 10/1/2016 2 check-ins Your standard cafe that also sells food and is good for studying or catching up with friend. If you come during peak time though, say, a Thursday night during finals week, the internet can be extremely slow, I actually couldn't connect at all and had to use my friend's vibeal hotspot instead. So I probably won't come here to study.  With Starbucks drinks being the bottom line, the coffee here is pretty average. That is, better than Starbucks but nothing special in comparison to the many other coffee shops in Austin.  Just your basic coffeehouse with good vibe, food that smells really good (but I have yet to try), and standard coffee drinks. Nothing more, nothing less. ", 3.0 star rating ,LOW,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0
