uniqueID,drugName,condition,rating,date,usefulCount
55914,Effexor,Depression,7,08-Jul-11,32
55915,Effexor,Depression,7,25-Jun-11,11
55917,Effexor,Depression,6,06-Jun-11,19
55918,Effexor,Anxiety and Stress,8,28-May-11,25
55920,Effexor,Anxiety and Stress,8,24-Apr-11,13
55922,Effexor,Depression,9,06-Apr-11,28
55924,Effexor,Bipolar Disorde,10,24-Mar-11,30
55925,Effexor,Depression,8,05-Mar-11,13
55926,Effexor,Anxiety and Stress,9,03-Mar-11,5
55927,Effexor,ibromyalgia,1,24-Feb-11,28
55928,Effexor,Depression,6,04-Feb-11,23
55929,Effexor,Bipolar Disorde,10,01-Feb-11,18
55930,Effexor,Depression,8,01-Feb-11,23
55931,Effexor,Depression,9,04-Jan-11,39
55933,Effexor,Autism,10,01-Dec-10,67
55934,Effexor,Anxiety and Stress,6,17-Nov-10,14
55935,Effexor,Depression,1,03-Nov-10,18
55936,Effexor,Depression,1,16-Oct-10,23
55937,Effexor,Anxiety and Stress,9,18-Oct-09,39
55938,Effexor,Depression,7,14-Oct-09,39
55939,Effexor,Anxiety and Stress,7,10-Oct-09,12
55940,Effexor,Depression,9,09-Oct-09,31
55941,Effexor,Depression,9,04-Oct-09,81
55943,Effexor,Bipolar Disorde,7,07-Sep-09,59
55944,Effexor,Anxiety and Stress,10,25-Aug-09,122
55947,Effexor,Depression,1,27-Jul-09,37
55949,Effexor,Bipolar Disorde,1,13-Jul-09,7
55950,Effexor,Depression,5,06-Jul-09,22
55951,Effexor,Depression,5,23-Jun-09,31
55952,Effexor,Bipolar Disorde,8,17-Jun-09,25
55953,Effexor,Depression,6,12-Jun-09,27
55954,Effexor,Depression,5,11-Jun-09,92
55955,Effexor,Depression,6,08-Jun-09,28
55957,Effexor,Depression,8,02-Jun-09,130
55958,Effexor,Anxiety and Stress,7,26-May-09,15
55959,Effexor,Bipolar Disorde,9,14-May-09,10
55961,Effexor,Anxiety and Stress,10,09-May-09,32
55962,Effexor,Bipolar Disorde,9,07-May-09,27
55966,Effexor,Depression,9,14-Apr-09,75
55967,Effexor,Anxiety and Stress,9,09-Apr-09,53
55968,Effexor,Depression,9,25-Mar-09,59
55969,Effexor,Depression,4,23-Mar-09,28
55970,Effexor,Depression,9,07-Mar-09,48
55971,Effexor,Depression,1,18-Feb-09,14
55972,Effexor,Depression,7,16-Feb-09,49
55973,Effexor,Anxiety and Stress,10,04-Feb-09,131
55975,Effexor,Anxiety and Stress,9,15-Dec-08,69
55977,Effexor,Depression,5,01-Nov-08,68
55978,Effexor,Depression,8,22-Sep-08,128
55979,Effexor,ibromyalgia,8,14-Sep-08,62
55980,Effexor,Depression,8,13-Sep-08,91
55982,Effexor,Depression,10,08-Jul-08,102
55983,Effexor,Depression,9,04-Jun-08,27
55985,Effexor,Depression,10,19-May-08,74
55986,Effexor,Depression,10,19-Apr-08,197
55987,Effexor,Depression,5,04-Mar-08,79
56001,Estradiol,Atrophic Vaginitis,1,29-Nov-17,1
56002,Estradiol,Atrophic Vaginitis,4,28-Nov-17,0
56003,Estradiol,Atrophic Vaginitis,2,25-Nov-17,1
56006,Estradiol,Atrophic Vaginitis,1,13-Nov-17,2
56007,Estradiol,Atrophic Vaginitis,1,08-Nov-17,3
56008,Estradiol,Atrophic Vaginitis,1,25-Oct-17,1
56010,Estradiol,Atrophic Vaginitis,3,18-Oct-17,2
56011,Estradiol,Atrophic Vaginitis,1,18-Oct-17,2
56012,Estradiol,Atrophic Vaginitis,2,11-Oct-17,1
56014,Estradiol,Atrophic Vaginitis,3,08-Oct-17,0
56015,Estradiol,Atrophic Urethritis,1,27-Sep-17,0
56016,Estradiol,Atrophic Vaginitis,9,23-Sep-17,3
56017,Estradiol,Atrophic Vaginitis,1,17-Sep-17,14
56018,Estradiol,Atrophic Vaginitis,8,15-Sep-17,2
56020,Estradiol,Atrophic Urethritis,4,16-Aug-16,19
56021,Estradiol,Atrophic Vaginitis,4,18-Jun-16,47
56022,Estradiol,Atrophic Vaginitis,1,16-Jun-16,6
56023,Estradiol,Atrophic Vaginitis,8,13-Jun-16,28
56024,Estradiol,Atrophic Vaginitis,10,06-Jun-16,36
56025,Estradiol,Atrophic Vaginitis,1,03-Jun-16,8
56027,Estradiol,Atrophic Vaginitis,10,30-Mar-16,91
56028,Estradiol,Atrophic Vaginitis,5,19-Mar-16,34
56029,Estradiol,Atrophic Urethritis,10,25-Feb-16,5
56030,Estradiol,Atrophic Vaginitis,7,25-Feb-16,12
56031,Estradiol,Atrophic Urethritis,4,23-Feb-16,2
56032,Estradiol,Atrophic Urethritis,1,19-Feb-16,40
56033,Estradiol,Atrophic Urethritis,5,10-Feb-16,28
56034,Estradiol,Atrophic Vaginitis,8,07-Feb-16,14
56035,Estradiol,Atrophic Vaginitis,1,04-Feb-16,50
56036,Estradiol,Atrophic Vaginitis,9,02-Feb-16,51
56038,Estradiol,Atrophic Vaginitis,1,26-Jan-16,6
56041,Estradiol,Atrophic Vaginitis,9,26-Dec-15,16
56042,Estradiol,Atrophic Vaginitis,4,23-Dec-15,61
56044,Estradiol,Atrophic Vaginitis,1,02-Dec-15,6
56045,Estradiol,,1,31-Aug-17,7
56046,Estradiol,Atrophic Vaginitis,1,26-Aug-17,18
56047,Estradiol,Atrophic Vaginitis,6,23-Aug-17,3
56048,Estradiol,Atrophic Vaginitis,5,19-Aug-17,10
56051,Estradiol,Atrophic Vaginitis,1,03-Aug-17,18
56052,Estradiol,Atrophic Vaginitis,9,19-Jul-17,13
56053,Estradiol,Atrophic Vaginitis,2,15-Jul-17,14
56054,Estradiol,Atrophic Vaginitis,2,10-Jul-17,15
56055,Estradiol,Atrophic Vaginitis,1,28-Jun-17,13
56057,Estradiol,Atrophic Vaginitis,10,15-Jun-17,12
56058,Estradiol,Atrophic Vaginitis,1,21-May-17,10
56060,Estradiol,Atrophic Urethritis,1,09-May-17,8
56061,Estradiol,Atrophic Vaginitis,1,18-Apr-17,25
56062,Estradiol,Atrophic Vaginitis,2,15-Apr-17,23
56063,Estradiol,Atrophic Urethritis,1,08-Apr-17,28
56064,Estradiol,Atrophic Vaginitis,1,08-Apr-17,0
56065,Estradiol,Atrophic Vaginitis,9,23-Mar-17,6
56066,Estradiol,Atrophic Vaginitis,1,07-Mar-17,45
56069,Estradiol,Atrophic Vaginitis,8,28-Feb-17,18
56070,Estradiol,Atrophic Vaginitis,1,23-Feb-17,14
56072,Estradiol,Atrophic Vaginitis,1,14-Feb-17,37
56073,Estradiol,Atrophic Vaginitis,3,13-Feb-17,8
56074,Estradiol,Atrophic Vaginitis,10,28-Jan-17,5
56075,Estradiol,Atrophic Vaginitis,9,27-Jan-17,18
56076,Estradiol,Atrophic Vaginitis,3,22-Jan-17,32
56077,Estradiol,Atrophic Vaginitis,1,19-Jan-17,25
56079,Estradiol,Atrophic Vaginitis,8,15-Jan-17,24
56081,Estradiol,Atrophic Vaginitis,10,12-Jan-17,35
56082,Estradiol,Atrophic Vaginitis,8,11-Jan-17,18
56083,Estradiol,Atrophic Vaginitis,1,24-Dec-16,24
56084,Estradiol,Atrophic Vaginitis,10,16-Dec-16,66
56085,Estradiol,Atrophic Vaginitis,4,13-Dec-16,7
56086,Estradiol,Atrophic Vaginitis,10,11-Dec-16,28
56087,Estradiol,Atrophic Urethritis,5,07-Dec-16,21
56088,Estradiol,Atrophic Vaginitis,7,30-Nov-16,28
56089,Estradiol,Atrophic Vaginitis,9,25-Oct-16,34
56090,Estradiol,Atrophic Vaginitis,10,18-Sep-16,25
56091,Estradiol,Atrophic Vaginitis,9,31-Aug-16,11
56094,Estradiol,Atrophic Urethritis,10,19-Aug-16,35
56096,Estradiol,Atrophic Vaginitis,3,10-Oct-15,4
56099,Estradiol,Atrophic Vaginitis,5,09-Aug-15,50
56100,Estradiol,Atrophic Vaginitis,9,03-Jul-15,36
56102,Estradiol,Atrophic Vaginitis,1,06-May-15,11
56103,Estradiol,Atrophic Vaginitis,9,30-Apr-15,45
56106,Estradiol,Atrophic Vaginitis,8,30-Jan-15,49
56107,Estradiol,Atrophic Vaginitis,4,28-Nov-14,70
56108,Estradiol,Atrophic Urethritis,3,16-Nov-14,22
56109,Estradiol,,9,15-Sep-14,46
56110,Estradiol,Atrophic Vaginitis,9,03-Sep-14,129
56111,Estradiol,Atrophic Urethritis,8,15-Aug-14,49
56113,Estradiol,Atrophic Vaginitis,10,21-May-14,55
56114,Estradiol,Atrophic Vaginitis,9,15-May-14,117
56115,Estradiol,Atrophic Vaginitis,5,04-Apr-14,72
56116,Estradiol,Atrophic Vaginitis,9,31-Mar-14,93
56117,Estradiol,Atrophic Vaginitis,10,17-Feb-14,86
56122,Estradiol,Atrophic Vaginitis,9,16-Sep-13,7
56123,Estradiol,Atrophic Vaginitis,10,16-Jul-13,257
56124,Estradiol,Atrophic Vaginitis,9,25-Jun-13,143
56125,Estradiol,Atrophic Vaginitis,10,28-May-13,290
56128,Estradiol,Atrophic Vaginitis,8,19-Aug-12,40
56130,Estradiol,Atrophic Vaginitis,5,06-May-12,82
56131,Estradiol,Atrophic Vaginitis,10,20-Feb-12,92
56132,Estradiol,Atrophic Vaginitis,1,14-Nov-11,108
56133,Estradiol,Hypoestrogenism,5,07-Oct-11,73
56134,Estradiol,,8,14-Sep-11,64
56135,Estradiol,Atrophic Vaginitis,9,24-Aug-11,108
56136,Estradiol,Atrophic Vaginitis,10,11-Feb-11,104
56137,Estradiol,,7,20-Nov-10,100
56138,Estradiol,Atrophic Vaginitis,8,24-Mar-10,33
56139,Estradiol,Atrophic Vaginitis,10,11-Mar-10,158
56140,Estradiol,Not Listed / Othe,5,29-Dec-09,5
56141,Estradiol,Atrophic Vaginitis,9,30-Oct-09,128
56142,Estradiol,Atrophic Vaginitis,5,10-Oct-09,93
56143,Estradiol,Hypoestrogenism,9,16-Sep-09,102
56146,Estradiol,Atrophic Vaginitis,10,02-Aug-09,31
56147,Estradiol,Atrophic Vaginitis,1,14-Jul-09,126
56148,Estradiol,Atrophic Vaginitis,9,06-Jul-09,20
56149,Estradiol,Atrophic Vaginitis,9,10-Jun-09,31
56150,Estradiol,Atrophic Vaginitis,9,15-Dec-08,190
56151,Estradiol,Hypoestrogenism,10,29-Sep-08,16
56152,Humira,Ulcerative Colitis,1,11-Dec-17,0
56153,Humira,Crohn's Disease,1,03-Dec-17,0
56154,Humira,Rheumatoid Arthritis,4,03-Dec-17,0
56155,Humira,Spondyloarthritis,2,02-Dec-17,0
56156,Humira,Rheumatoid Arthritis,2,28-Nov-17,0
56157,Humira,Ankylosing Spondylitis,1,08-Nov-17,1
56158,Humira,Ankylosing Spondylitis,2,06-Nov-17,2
56159,Humira,Psoriatic Arthritis,1,18-Oct-17,1
56160,Humira,Ulcerative Colitis,10,12-Oct-17,6
56161,Humira,Crohn's Disease; Acute,1,12-Oct-17,1
56162,Humira,Psoriasis,1,12-Oct-17,0
56163,Humira,Ankylosing Spondylitis,9,10-Oct-17,4
56164,Humira,Psoriatic Arthritis,1,01-Oct-17,0
56165,Humira,Rheumatoid Arthritis,10,26-Sep-17,5
56168,Humira,Psoriatic Arthritis,5,13-Sep-17,2
56170,Humira,Crohn's Disease,1,05-Sep-17,5
56171,Humira,Crohn's Disease; Maintenance,10,30-Aug-17,1
56173,Humira,Ankylosing Spondylitis,1,15-Aug-17,2
56174,Humira,Psoriatic Arthritis,2,12-Aug-17,5
56175,Humira,Psoriasis,10,30-Jul-17,17
56176,Humira,Ankylosing Spondylitis,8,25-Jul-17,4
56178,Humira,Crohn's Disease,10,18-Jul-17,3
56180,Humira,Plaque Psoriasis,1,08-Jul-17,1
56181,Humira,Psoriatic Arthritis,8,06-Jul-17,4
56182,Humira,Psoriatic Arthritis,6,02-Jul-17,5
56183,Humira,Crohn's Disease,5,29-Jun-17,4
56184,Humira,Rheumatoid Arthritis,1,28-Jun-17,12
56186,Humira,Rheumatoid Arthritis,1,20-Jun-17,9
56187,Humira,Rheumatoid Arthritis,1,11-Jun-17,12
56189,Humira,Rheumatoid Arthritis,9,03-Jun-17,9
56190,Humira,Psoriasis,8,01-Jun-17,11
56195,Humira,Psoriatic Arthritis,1,09-May-17,6
56196,Humira,Rheumatoid Arthritis,1,27-Apr-17,6
56197,Humira,Crohn's Disease,5,27-Apr-17,5
56199,Humira,Plaque Psoriasis,1,19-Apr-17,2
56200,Humira,Psoriasis,10,19-Apr-17,18
56201,Humira,Ulcerative Colitis,8,18-Apr-17,19
56202,Humira,Ulcerative Colitis,1,12-Apr-17,16
56203,Humira,Psoriasis,10,11-Apr-17,13
56204,Humira,Rheumatoid Arthritis,6,31-Mar-17,14
56205,Humira,Psoriatic Arthritis,2,30-Mar-17,26
56206,Humira,Rheumatoid Arthritis,1,21-Mar-17,20
56207,Humira,Psoriasis,1,18-Mar-17,12
56208,Humira,Ulcerative Colitis,1,14-Mar-17,6
56211,Humira,Crohn's Disease,9,24-Feb-17,4
56212,Humira,Crohn's Disease,8,20-Feb-17,6
56213,Humira,Crohn's Disease; Maintenance,1,18-Feb-17,7
56214,Humira,Rheumatoid Arthritis,10,12-Feb-17,23
56215,Humira,Rheumatoid Arthritis,7,09-Feb-17,16
56216,Humira,Psoriasis,10,07-Feb-17,27
56217,Humira,Psoriasis,9,03-Feb-17,15
56218,Humira,Rheumatoid Arthritis,10,30-Jan-17,21
56219,Humira,Ulcerative Colitis,10,26-Jan-17,31
56224,Humira,Crohn's Disease,1,28-Dec-16,9
56225,Humira,Rheumatoid Arthritis,1,15-Dec-16,22
56227,Humira,Crohn's Disease,1,07-May-16,23
56228,Humira,Crohn's Disease,5,07-May-16,14
56229,Humira,Rheumatoid Arthritis,10,06-May-16,39
56230,Humira,Rheumatoid Arthritis,5,05-May-16,18
56231,Humira,Ankylosing Spondylitis,10,05-May-16,34
56232,Humira,Hidradenitis Suppurativa,9,04-May-16,10
56233,Humira,Psoriasis,5,28-Apr-16,8
56237,Humira,Psoriatic Arthritis,9,08-Apr-16,26
56239,Humira,Rheumatoid Arthritis,1,18-Mar-16,49
56240,Humira,Psoriasis,8,14-Mar-16,12
56241,Humira,Ankylosing Spondylitis,9,12-Mar-16,58
56243,Humira,Psoriasis,9,01-Feb-16,17
56244,Humira,Crohn's Disease,5,01-Feb-16,18
56246,Humira,Psoriasis,10,30-Jan-16,11
56247,Humira,Plaque Psoriasis,10,29-Jan-16,13
56249,Humira,Rheumatoid Arthritis,1,22-Jan-16,30
56250,Humira,Spondyloarthritis,10,21-Jan-16,16
56251,Humira,Psoriasis,10,21-Jan-16,18
56252,Humira,Psoriatic Arthritis,3,02-Dec-16,10
56254,Humira,Rheumatoid Arthritis,1,23-Nov-16,22
56255,Humira,Crohn's Disease; Maintenance,9,22-Nov-16,10
56256,Humira,Psoriasis,10,19-Nov-16,21
56258,Humira,Crohn's Disease; Maintenance,4,08-Nov-16,6
56259,Humira,Crohn's Disease; Maintenance,9,08-Nov-16,13
56261,Humira,Ankylosing Spondylitis,2,24-Oct-16,9
56262,Humira,Rheumatoid Arthritis,10,21-Oct-16,50
56263,Humira,Rheumatoid Arthritis,1,21-Oct-16,28
56264,Humira,Psoriasis,1,13-Oct-16,10
56265,Humira,Psoriasis,1,11-Oct-16,11
56267,Humira,Ulcerative Colitis,10,23-Sep-16,26
56268,Humira,Crohn's Disease; Maintenance,8,22-Sep-16,35
56270,Humira,Ankylosing Spondylitis,10,19-Sep-16,38
56271,Humira,Rheumatoid Arthritis,8,19-Sep-16,14
56272,Humira,Ulcerative Colitis,9,16-Sep-16,14
56273,Humira,Psoriasis,10,15-Sep-16,29
56274,Humira,Crohn's Disease,2,11-Sep-16,12
56275,Humira,Ulcerative Colitis,1,04-Sep-16,2
56277,Humira,Crohn's Disease; Acute,3,16-Jan-16,7
56279,Humira,Psoriasis,9,10-Jan-16,22
56280,Humira,Psoriatic Arthritis,10,09-Jan-16,23
56281,Humira,Crohn's Disease; Maintenance,7,08-Jan-16,19
56282,Humira,Rheumatoid Arthritis,7,06-Jan-16,77
56283,Humira,Crohn's Disease,8,25-Dec-15,16
56284,Humira,Rheumatoid Arthritis,1,18-Dec-15,41
56285,Humira,Ankylosing Spondylitis,10,17-Dec-15,41
56287,Humira,Crohn's Disease; Acute,8,16-Dec-15,8
56288,Humira,Rheumatoid Arthritis,7,03-Dec-15,27
56289,Humira,Psoriatic Arthritis,10,01-Dec-15,16
56291,Humira,Plaque Psoriasis,1,27-Nov-15,13
56292,Humira,Psoriasis,5,20-Nov-15,7
56294,Humira,Rheumatoid Arthritis,10,10-Nov-15,46
56296,Humira,Psoriatic Arthritis,9,21-Oct-15,35
56299,Humira,Psoriasis,5,14-Oct-15,5
56300,Humira,Psoriasis,5,13-Oct-15,18
56301,Humira,Psoriasis,9,08-Oct-15,17
56302,Humira,Psoriasis,10,25-Aug-16,14
56303,Humira,Crohn's Disease; Maintenance,8,19-Aug-16,13
56304,Humira,Psoriatic Arthritis,10,12-Aug-16,47
56305,Humira,Plaque Psoriasis,2,09-Aug-16,7
56306,Humira,Psoriasis,5,06-Aug-16,8
56307,Humira,Rheumatoid Arthritis,1,06-Aug-16,41
56310,Humira,Rheumatoid Arthritis,9,01-Aug-16,27
56312,Humira,Rheumatoid Arthritis,1,25-Jul-16,20
56313,Humira,Plaque Psoriasis,5,22-Jul-16,11
56314,Humira,Rheumatoid Arthritis,1,21-Jul-16,21
56316,Humira,Plaque Psoriasis,9,17-Jul-16,6
56318,Humira,Psoriasis,9,04-Jul-16,21
56320,Humira,Ankylosing Spondylitis,9,22-Jun-16,36
56321,Humira,Psoriatic Arthritis,10,17-Jun-16,27
56322,Humira,Psoriatic Arthritis,7,17-Jun-16,15
56323,Humira,Ulcerative Colitis,8,15-Jun-16,25
56324,Humira,Rheumatoid Arthritis,10,10-Jun-16,35
56325,Humira,Psoriasis,2,06-Jun-16,15
56326,Humira,Rheumatoid Arthritis,8,27-May-16,45
56327,Humira,Rheumatoid Arthritis,10,09-May-15,41
56328,Humira,Ankylosing Spondylitis,8,08-May-15,22
56329,Humira,Ankylosing Spondylitis,10,06-May-15,41
56331,Humira,Psoriasis,10,28-Apr-15,19
56332,Humira,Rheumatoid Arthritis,1,08-Apr-15,44
56333,Humira,Ankylosing Spondylitis,10,31-Mar-15,53
56335,Humira,Rheumatoid Arthritis,2,24-Mar-15,48
56336,Humira,Rheumatoid Arthritis,8,24-Mar-15,55
56337,Humira,Psoriasis,10,17-Mar-15,32
56338,Humira,Crohn's Disease; Maintenance,9,07-Mar-15,14
56339,Humira,Ankylosing Spondylitis,10,22-Feb-15,48
56340,Humira,Crohn's Disease,8,15-Feb-15,16
56342,Humira,Ankylosing Spondylitis,2,02-Feb-15,26
56343,Humira,Ankylosing Spondylitis,8,31-Jan-15,25
56344,Humira,Psoriasis,9,27-Jan-15,21
56346,Humira,Rheumatoid Arthritis,5,21-Jan-15,61
56347,Humira,Psoriasis,10,12-Jan-15,45
56348,Humira,Crohn's Disease; Maintenance,6,05-Jan-15,33
56349,Humira,Psoriatic Arthritis,10,22-Dec-14,22
56350,Humira,Ankylosing Spondylitis,9,19-Dec-14,22
56353,Humira,Psoriasis,1,07-Oct-15,9
56354,Humira,Crohn's Disease; Maintenance,10,24-Sep-15,39
56356,Humira,Crohn's Disease; Maintenance,2,18-Sep-15,27
56357,Humira,Ulcerative Colitis,1,17-Sep-15,28
56358,Humira,Hidradenitis Suppurativa,1,16-Sep-15,24
56359,Humira,Ankylosing Spondylitis,9,16-Sep-15,30
56360,Humira,Psoriasis,9,11-Sep-15,11
56361,Humira,Rheumatoid Arthritis,9,09-Sep-15,34
56362,Humira,Psoriatic Arthritis,10,30-Aug-15,23
56363,Humira,Ankylosing Spondylitis,2,25-Aug-15,25
56364,Humira,Rheumatoid Arthritis,1,29-Jul-15,31
56366,Humira,Psoriasis,10,26-Jul-15,31
56367,Humira,Ankylosing Spondylitis,9,08-Jul-15,50
56368,Humira,Psoriasis,10,23-Jun-15,26
56370,Humira,Rheumatoid Arthritis,4,01-Jun-15,21
56371,Humira,Crohn's Disease,3,25-May-15,19
56372,Humira,Ulcerative Colitis,10,18-May-15,26
56373,Humira,Psoriatic Arthritis,10,17-May-15,35
56374,Humira,Crohn's Disease; Maintenance,8,17-May-15,46
56376,Humira,Psoriasis,9,11-May-15,33
56378,Humira,Plaque Psoriasis,10,11-Nov-14,18
56379,Humira,Psoriasis,9,10-Nov-14,27
56381,Humira,Psoriatic Arthritis,10,02-Nov-14,17
56384,Humira,Rheumatoid Arthritis,8,19-Oct-14,54
56386,Humira,Crohn's Disease,10,30-Sep-14,35
56387,Humira,Crohn's Disease; Acute,10,18-Sep-14,28
56388,Humira,Psoriasis,8,09-Sep-14,47
56389,Humira,Rheumatoid Arthritis,10,02-Sep-14,118
56390,Humira,Ankylosing Spondylitis,10,11-Aug-14,60
56392,Humira,Plaque Psoriasis,5,04-Jul-14,14
56393,Humira,Ankylosing Spondylitis,9,30-Jun-14,55
56394,Humira,Plaque Psoriasis,9,29-Jun-14,29
56395,Humira,Psoriatic Arthritis,10,15-Jun-14,47
56396,Humira,Psoriatic Arthritis,5,24-May-14,46
56398,Humira,Psoriatic Arthritis,7,15-Apr-14,37
56399,Humira,Rheumatoid Arthritis,4,15-Mar-14,46
56400,Humira,Psoriatic Arthritis,9,11-Mar-14,23
56401,Humira,Psoriatic Arthritis,10,10-Mar-14,48
56403,Humira,Crohn's Disease,10,02-Aug-13,46
56404,Humira,Rheumatoid Arthritis,10,29-Jul-13,63
56405,Humira,Crohn's Disease; Maintenance,10,26-Jul-13,85
56406,Humira,Psoriatic Arthritis,10,05-Jul-13,53
56407,Humira,Crohn's Disease,10,25-Jun-13,56
56408,Humira,Psoriasis,9,29-May-13,42
56409,Humira,Psoriasis,8,26-May-13,38
56410,Humira,Rheumatoid Arthritis,10,04-May-13,92
56411,Humira,Crohn's Disease; Maintenance,8,26-Apr-13,52
56412,Humira,Psoriasis,10,25-Apr-13,103
56413,Humira,Ankylosing Spondylitis,9,24-Mar-13,59
56414,Humira,Crohn's Disease,5,15-Mar-13,31
56415,Humira,Crohn's Disease; Maintenance,10,12-Mar-13,68
56416,Humira,Psoriasis,10,11-Mar-13,76
56418,Humira,Ulcerative Colitis,10,16-Feb-13,94
56422,Humira,Psoriasis,9,14-Aug-12,53
56423,Humira,Behcet's Disease,9,08-Aug-12,3
56424,Humira,Rheumatoid Arthritis,10,28-Jul-12,99
56425,Humira,Rheumatoid Arthritis,10,26-Jul-12,141
56427,Humira,Psoriatic Arthritis,9,07-Mar-14,30
56428,Humira,Crohn's Disease; Maintenance,9,24-Feb-14,80
56429,Humira,Rheumatoid Arthritis,1,11-Feb-14,35
56431,Humira,Crohn's Disease; Maintenance,8,03-Feb-14,95
56432,Humira,Crohn's Disease; Maintenance,10,30-Jan-14,59
56433,Humira,Ankylosing Spondylitis,10,29-Jan-14,61
56434,Humira,Rheumatoid Arthritis,8,17-Jan-14,45
56435,Humira,Ankylosing Spondylitis,10,10-Jan-14,55
56439,Humira,Ankylosing Spondylitis,6,27-Nov-13,42
56440,Humira,Ankylosing Spondylitis,10,22-Nov-13,21
56442,Humira,Psoriatic Arthritis,4,03-Nov-13,21
56443,Humira,Psoriasis,5,01-Nov-13,38
56444,Humira,Rheumatoid Arthritis,9,13-Oct-13,72
56445,Humira,Ulcerative Colitis,6,29-Sep-13,22
56448,Humira,Plaque Psoriasis,10,14-Sep-13,39
56449,Humira,Ankylosing Spondylitis,10,11-Sep-13,26
56451,Humira,Ankylosing Spondylitis,10,20-Aug-13,33
56452,Humira,Psoriasis,4,25-Jul-12,42
56453,Humira,Psoriatic Arthritis,9,19-Jul-12,38
56456,Humira,Psoriasis,10,20-Jun-12,58
56457,Humira,Psoriatic Arthritis,9,08-Jun-12,78
56458,Humira,Rheumatoid Arthritis,10,19-May-12,114
56460,Humira,Rheumatoid Arthritis,2,15-Apr-12,48
56461,Humira,Crohn's Disease; Acute,10,04-Apr-12,47
56462,Humira,Rheumatoid Arthritis,1,02-Apr-12,59
56463,Humira,Rheumatoid Arthritis,8,14-Mar-12,54
56465,Humira,Psoriatic Arthritis,10,20-Jan-12,62
56466,Humira,Rheumatoid Arthritis,10,09-Jan-12,75
56467,Humira,Ankylosing Spondylitis,9,03-Jan-12,40
56470,Humira,Psoriatic Arthritis,10,16-Nov-11,51
56471,Humira,Behcet's Disease,9,11-Nov-11,3
56473,Humira,Ankylosing Spondylitis,3,09-Nov-11,17
56474,Humira,Rheumatoid Arthritis,9,08-Nov-11,64
56475,Humira,Rheumatoid Arthritis,10,08-Nov-11,77
56476,Humira,Crohn's Disease; Maintenance,10,19-Oct-11,75
56477,Humira,Rheumatoid Arthritis,10,19-Jul-10,50
56478,Humira,Psoriatic Arthritis,10,10-Jul-10,42
56479,Humira,Rheumatoid Arthritis,8,15-Jun-10,33
56481,Humira,Crohn's Disease; Acute,9,09-May-10,63
56482,Humira,Psoriatic Arthritis,8,14-Feb-10,52
56483,Humira,Psoriatic Arthritis,8,06-Feb-10,16
56484,Humira,Psoriasis,2,30-Dec-09,31
56485,Humira,Psoriasis,2,28-Dec-09,11
56486,Humira,Psoriasis,7,14-Dec-09,24
56488,Humira,Crohn's Disease; Maintenance,9,02-Nov-09,64
56489,Humira,Psoriatic Arthritis,3,17-Oct-09,17
56490,Humira,Ankylosing Spondylitis,9,01-Oct-09,45
56491,Humira,Rheumatoid Arthritis,9,05-Jul-09,89
56492,Humira,Rheumatoid Arthritis,8,23-Jun-09,50
56493,Humira,Psoriatic Arthritis,10,15-Jun-09,26
56494,Humira,Ankylosing Spondylitis,8,29-May-09,69
56495,Humira,Rheumatoid Arthritis,10,29-May-09,51
56496,Humira,Psoriatic Arthritis,9,21-May-09,27
56497,Humira,Psoriasis,8,02-May-09,23
56499,Humira,Ankylosing Spondylitis,9,30-Mar-09,58
56500,Humira,Psoriasis,10,28-Feb-09,49
56501,Humira,Crohn's Disease; Maintenance,1,20-Feb-09,47
56502,Humira,Crohn's Disease,10,14-Oct-11,66
56503,Humira,Psoriasis,9,22-Sep-11,45
56505,Humira,Rheumatoid Arthritis,10,29-Aug-11,53
56506,Humira,Psoriasis,9,07-Aug-11,23
56508,Humira,Rheumatoid Arthritis,10,22-Jun-11,73
56509,Humira,Psoriasis,10,16-Jun-11,27
56510,Humira,Rheumatoid Arthritis,9,27-May-11,58
56511,Humira,Psoriasis,8,23-May-11,30
56512,Humira,Psoriasis,10,25-Mar-11,38
